"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_median","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi","rho","rho_se","rho_lo","rho_hi"
"AFSC-PCODBSAI-1964-2013-CHING","PCODBSAI","USA","US Alaska","Bering Sea and Aleutian Islands","Unknown","unknown","Unknown","Gadus macrocephalus","Pacific cod",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Gadus","species",93.4097107526428,0.207941056036611,8.02565924836648,16.811065053349,3.63843992006247,0.403583439350381,51.3099965123801,5.87303096746076,"demersal",645,"oceanodromous",10,1280,100,400,4.37,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"East Bering Sea",67,-168.9524732,58.28548745,58.28548745,668751.4378,30,1982,2011,4.37041423967039,4.30664541870599,0.00675222853066597,1370000,767300,-18049.6106785315,-0.0131748983054975,184383.333333333,30,1.4306,30,0.6118,4.25679732231945,0.00327665994310011,0.827093281443247,0.23179341238178,0.477529649295933,1.43254622454787,0.827640365875525,0.077699182315295,0.688539851113884,0.994842308863363,-0.0347570121084369,0.148681455759468,-0.326172665396994,0.25665864118012,"none",0.125174210434367,0.0161769616892426,0.0971644315225408,0.161258422576499,0.161558324277787,0.295516530307233,-0.417654075124389,0.740770723679963
"DFO-PAC-PCODHS-1944-2014-OSGOOD","PCODHS","Canada","Canada West Coast","Hecate Strait","Biomass dynamics model","Delay difference","Delay difference model","Gadus macrocephalus","Pacific cod",NA,3313.1,"finfish","Actinopterygii","Gadiformes","Gadidae","Gadus","species",93.4097107526428,0.207941056036611,8.02565924836648,16.811065053349,3.63843992006247,0.403583439350381,51.3099965123801,5.87303096746076,"demersal",645,"oceanodromous",10,1280,100,400,4.37,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Gulf of Alaska",67,-133.4605424,53.09103114,53.09103114,146949.8291,57,1956,2012,9.45916791867855,9.42087498758778,0.00625785320353103,42200,17477.5438596491,-313.034742027484,-0.00741788488216787,2930.87719298246,57,1.13187719298246,0,NA,9.4395488557457,0.00351891181064879,0.343881610262252,0.107025198395616,0.186847498851747,0.632893469825825,0.919246060204518,0.165311598078522,0.646180840239722,1.30770407690832,-0.0667446726022463,0.150720486391888,-0.362156825930346,0.228667480725853,"none",0.07483400237441,0.00702937628888233,0.0622503300605364,0.0899614171672225,0.624249791557682,0.118085114159438,0.392802967805184,0.85569661531018
"DFO-PAC-PCODWCVANI-1956-2002-COLLIE","PCODWCVANI","Canada","Canada West Coast","West Coast of Vancouver Island","Biomass dynamics model","Delay difference","Delay difference model","Gadus macrocephalus","Pacific cod",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Gadus","species",93.4097107526428,0.207941056036611,8.02565924836648,16.811065053349,3.63843992006247,0.403583439350381,51.3099965123801,5.87303096746076,"demersal",645,"oceanodromous",10,1280,100,400,4.37,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Gulf of Alaska",67,-129.9336254,49.01615764,49.01615764,178610.8997,46,1956,2001,11.0375990506168,11.0880109500467,0.00851575965486044,20400,9487.82608695652,-193.159420289855,-0.00946859903381643,1623.32608695652,46,1.40969565217391,46,1.00621739130435,11.0262166866627,0.0033347472147729,0.520961000803789,0.179405874157327,0.265257340145728,1.02315873411602,0.767760187309479,0.131010857667277,0.549507469107711,1.07269825863267,-0.0130697191657107,0.14898016725148,-0.305070846978612,0.278931408647191,"none",0.107481479969041,0.0112091359532813,0.0876114866419871,0.131857921593571,0.685833097887329,0.138178470690856,0.415003295333251,0.956662900441407
"AFSC-PERCHEBSAI-1960-2011-STACHURA","PERCHEBSAI","USA","US Alaska","Eastern Bering Sea and Aleutian Islands","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Sebastes alutus","Pacific ocean perch",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",43.3571190507531,0.125251896343034,1.05427626915291,55.1281810473126,9.82508800020516,0.100603031973743,29.3066435922834,6.46268952192514,"bathydemersal",412.5,NA,0,825,165,293,3.62,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers","coastal",NA,NA,"East Bering Sea",67,-168.60411,53.38935746,53.38935746,143912.1896,33,1977,2009,5.68524104585983,5.73007955323115,0.0010773667088935,629000,406787.878787879,19150.4010695191,0.0304457886637823,10193.9696969697,33,0.874939393939394,33,0.484921212121212,5.46892461372726,0.00481148335086243,0.151522739080746,0.0232528278903145,0.112162889769002,0.204694623202166,1.19961601316679,0.075484199159988,1.06042650836749,1.3570752595214,0.0228585192642717,0.102406197780465,-0.17785762838544,0.223574666913983,"none",0.00925192756746161,0.00114624650515748,0.00725725876656526,0.0117948341745665,0.563378474527866,0.171430398527773,0.227374893413432,0.899382055642301
"DFO-PERCHQCI-1939-2013-WATSON","PERCHQCI","Canada","Canada West Coast","Queen Charlotte Islands","Statistical catch at age model","SCA","Statistical catch-at-age model","Sebastes alutus","Pacific ocean perch",31242,1488,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",43.3571190507531,0.125251896343034,1.05427626915291,55.1281810473126,9.82508800020516,0.100603031973743,29.3066435922834,6.46268952192514,"bathydemersal",412.5,NA,0,825,165,293,3.62,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers","coastal",NA,NA,"Gulf of Alaska",67,-130.2170515,51.74305805,51.74305805,94728.16698,73,1940,2012,10.2273471975142,10.194557654552,0.00388797751965817,66500,35328.7671232877,-678.403060594847,-0.0102015497833812,1156.06580830137,73,2.02408219178082,73,0.410047486794521,10.2199825791476,0.00388496657265027,0.0263008266966297,0.0262378643988737,0.00372211655103832,0.185844122676164,0.866903586494047,0.279658032130719,0.460652157105826,1.63143017281821,-0.0424719784695589,0.153251581220986,-0.342845077662691,0.257901120723573,"none",0.0075027404581123,0.000621455505884699,0.00637842135548674,0.00882524236712165,0.883756090380858,0.0626167820470755,0.76102719756859,1.00648498319313
"DFO-PERCHWCVANI-1939-2013-WATSON","PERCHWCVANI","Canada","Canada West Coast","West Coast of Vancouver Island","Unknown","unknown","Unknown","Sebastes alutus","Pacific ocean perch",21442,1048,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",43.3571190507531,0.125251896343034,1.05427626915291,55.1281810473126,9.82508800020516,0.100603031973743,29.3066435922834,6.46268952192514,"bathydemersal",412.5,NA,0,825,165,293,3.62,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers","coastal",NA,NA,"Gulf of Alaska",67,-129.9336254,49.01615764,49.01615764,178610.8997,73,1940,2012,11.0290455905843,11.0402982360438,0.00246959204809504,39200,22095.8904109589,-471.205109218811,-0.0120205385004799,1005.52260273973,73,2.02408219178082,73,0.660601602739726,11.0262166866627,0.0033347472147729,0.074368544148818,0.0154448413061452,0.0495003990729221,0.111730015563452,1.01497680953025,0.0628957461423609,0.898893366368294,1.14605131423578,-0.0242403241424653,0.0769790496065304,-0.175119261371265,0.126638613086334,"none",0.0051647581713683,0.00042927080908753,0.00438834493053108,0.00607853926502707,0.818236493222274,0.0895801658959316,0.642659368066248,0.9938136183783
"FAJ-PILCHPJPN-1976-2009-ONO","PILCHPJPN","Japan","Russia Japan","Pacific Coast of Japan","VPA","VPA","Virtual Population Analysis","Sardinops sagax","Japanese pilchard",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sardinops","species",27.2242835609629,0.439956074617132,0.1514704983143,14.1545277545647,3.43262428048952,0.383621439037133,20.4055188449424,16.8032013430646,"pelagic-neritic",100,"oceanodromous",0,200,NA,NA,2.61,"selective plankton feeding","dioecism","Two seasonal peaks per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Kuroshio Current",61,138.1714817,34.26563024,34.26563024,1558772.956,33,1976,2008,18.4683964411896,18.4328601940672,0.0213475298016635,19500000,6321121.21212121,-509503.342246001,-0.026128376525436,1137909.09090909,0,NA,0,NA,18.2975001092897,0.0105787789698641,0.372334826899953,0.155281542984999,0.164412610943368,0.843203100584362,1.10158705275592,0.222474679974171,0.741495334940726,1.63654979015677,-0.176350986866318,0.179902026349006,-0.52895895851037,0.176256984777735,"none",0.0630180704540752,0.00776896020215266,0.0494909508446434,0.080242491525794,0.684039426060307,0.135204979777984,0.419037665695459,0.949041186425154
"FAJ-PILCHTSST-1960-2010-ONO","PILCHTSST","Japan","Russia Japan","Tsushima Strait","VPA","VPA","Virtual Population Analysis","Sardinops sagax","Japanese pilchard",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Sardinops","species",27.2242835609629,0.439956074617132,0.1514704983143,14.1545277545647,3.43262428048952,0.383621439037133,20.4055188449424,16.8032013430646,"pelagic-neritic",100,"oceanodromous",0,200,NA,NA,2.61,"selective plankton feeding","dioecism","Two seasonal peaks per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"East China Sea",61,129.9175501,34.04145605,34.04145605,78555.69937,50,1960,2009,19.6046709546589,19.6424345232192,0.00908826686911687,10200000,2136668,8279.53901560587,0.000811719511333913,408214,0,NA,0,NA,19.413609936264,0.0133339483740407,0.39731034859137,0.131080769108732,0.208111464785094,0.758514257063182,1.06795137410561,0.199529313933355,0.740483553332912,1.54023696045723,-0.0553848150140378,0.155980701761213,-0.361106990466015,0.250337360437939,"none",0.0520682260703137,0.00521301662567456,0.0427907405752581,0.0633571686225239,0.566292222739947,0.153124636504748,0.266167935190641,0.866416510289252
"WGNSSK-PLAIC7d-1979-2010-NEUBAUER","PLAIC7d","multinational","Europe (EU)","Eastern English Channel","VPA","XSA","Extended Survivor Analysis","Pleuronectes platessa","European Plaice",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","species",54.1674963971377,0.138225441614112,1.7527756458937,26.6124928443415,3.91300243098913,0.143922486594067,24.5679323472381,11.314410051571,"demersal",100,"oceanodromous",0,200,10,50,3.23,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-0.251730426,50.2172031,50.2172031,33253.43371,30,1980,2009,12.6069005131721,12.8085083047549,0.0515534783700328,22400,10763.3333333333,-258.042269187982,-0.0115197441601778,4388.66666666667,0,NA,0,NA,12.3076481186804,0.0100063111471756,0.555406923113131,0.130596963884039,0.350314615116991,0.880570883801057,1.27498059202422,0.315832288315893,0.784592215048194,2.07187310664123,-0.251902410124102,0.125312778639712,-0.497515456257939,-0.00628936399026628,"negative",0.0970386232260907,0.0125744069836407,0.0752735946724702,0.125096913978775,0.0427682870302166,0.260793474099714,-0.468386922205224,0.553923496265657
"WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW","multinational","Europe (EU)","Western English Channel","VPA","XSA","Extended Survivor Analysis","Pleuronectes platessa","European Plaice",NA,NA,"finfish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","species",54.1674963971377,0.138225441614112,1.7527756458937,26.6124928443415,3.91300243098913,0.143922486594067,24.5679323472381,11.314410051571,"demersal",100,"oceanodromous",0,200,10,50,3.23,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-3.75930948,49.5344431,49.5344431,56338.17442,30,1980,2009,12.594458313783,12.7731770773729,0.0431516689417924,9800,5701,-119.20133481646,-0.0121634015118837,1736.33333333333,0,NA,30,1.92033333333333,12.3793950392386,0.00778501413827635,0.313566035948328,0.102621741649248,0.165100539981747,0.595538081893728,2.43583553485516,1.50709338079831,0.724411331677016,8.19050516386528,-0.276967351032883,0.122457489268926,-0.516984029999979,-0.0369506720657872,"negative",0.108680812871958,0.0141028709609385,0.0842743520253695,0.140155561005724,-0.426834987456695,0.259052747471539,-0.93457837250091,0.0809083975875206
"NEFSC-POLL5YZ-1960-2009-CHING","POLL5YZ","USA","US East Coast","Gulf of Maine / Georges Bank","Statistical catch at age model","ASAP","Age Structured Assessment Program","Pollachius virens","Pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Pollachius","species",118.832811573653,0.135178766096073,18.3620075863718,24.4662158818317,5.27970830602333,0.213934974123137,62.062253574998,8.77507160123609,"demersal",200.5,"oceanodromous",37,364,NA,NA,3.61,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Northeast U.S. Continental Shelf",21,-68.84645843,42.67916969,42.67916969,80540.83954,39,1970,2008,9.59790730848908,9.56770830353101,0.00885545272234305,359000,197928.205128205,-3670.93117408908,-0.0102254350253178,12005.8974358974,39,1.92948717948718,39,0.638974358974359,9.39214389726765,0.00918049838540306,0.123649020100677,0.0429834101799401,0.0625585766434914,0.244396228178063,0.952437753820748,0.142913680169681,0.709759330364961,1.27809193355254,0.18722311735614,0.155623827158985,-0.11779958387547,0.49224581858775,"none",0.0421790728592285,0.00477716904761142,0.0337822702421752,0.0526629552872098,0.0720822183800182,0.169748080763066,-0.260624019915591,0.404788456675627
"NWWG-POLLFAPL-1958-2012-CHING","POLLFAPL","multinational","Europe (non-EU)","Faroe Plateau","VPA","XSA","Extended Survivor Analysis","Pollachius virens","Pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Pollachius","species",118.832811573653,0.135178766096073,18.3620075863718,24.4662158818317,5.27970830602333,0.213934974123137,62.062253574998,8.77507160123609,"demersal",200.5,"oceanodromous",37,364,NA,NA,3.61,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Faroe Plateau",27,-9.663799238,61.60734771,61.60734771,169727.8469,51,1961,2011,9.24428289730787,9.18218153289386,0.013154539206089,335000,193490.196078431,1709.592760181,0.00510326197068954,37482.1568627451,0,NA,51,1.24635294117647,9.27031314679625,0.00152807646222429,0.321045613380359,0.0834806685189885,0.192853229588724,0.53444936385342,1.3152981640557,0.306601245206849,0.832917707274816,2.07704704229261,0.0110799611652958,0.169862550415799,-0.321850637649669,0.344010559980261,"none",0.0598883584838111,0.0059901166113927,0.0492268999381163,0.072858853317886,0.374342718631779,0.160799864274018,0.0591749846547041,0.689510452608854
"NWWG-POLLIEG-1977-2012-CHING","POLLIEG","multinational","Europe (non-EU)","Iceland Grounds","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Pollachius virens","Pollock",NA,65000,"finfish","Actinopterygii","Gadiformes","Gadidae","Pollachius","species",118.832811573653,0.135178766096073,18.3620075863718,24.4662158818317,5.27970830602333,0.213934974123137,62.062253574998,8.77507160123609,"demersal",200.5,"oceanodromous",37,364,NA,NA,3.61,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Iceland Shelf and Sea",27,-19.26086956,65.1086957,65.1086957,375145.124,32,1980,2011,5.96933153917541,5.90310713282032,0.0392672780338095,416000,257781.25,-3622.98387096766,-0.00870909584367225,60759.375,0,NA,32,1.14290625,5.88240072941033,0.00267738292649572,0.40044514766351,0.179561630646355,0.166284949333619,0.964346544470037,1.3231357517998,0.478860235834774,0.650935124460469,2.68949723544551,0.0169203642775903,0.13868720022119,-0.254906548155942,0.288747276711122,"none",0.0635772936185102,0.00800447481450199,0.0496743897777531,0.0813713521583011,0.415869684659815,0.280729231292131,-0.134359608672762,0.966098977992392
"AFWG-POLLNEAR-1957-2012-CHING","POLLNEAR","multinational","Europe (non-EU)","North-East Arctic","VPA","XSA","Extended Survivor Analysis","Pollachius virens","Pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Pollachius","species",118.832811573653,0.135178766096073,18.3620075863718,24.4662158818317,5.27970830602333,0.213934974123137,62.062253574998,8.77507160123609,"demersal",200.5,"oceanodromous",37,364,NA,NA,3.61,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Barents Sea",27,24.8371196,78.52684116,78.52684116,NA,51,1960,2010,1.0267812954233,1.01040366415484,0.00860680738911006,1060000,699098.039215686,315.565610859727,0.000297703406471443,163109.803921569,0,NA,0,NA,0.983950628502312,0.00406730989491907,0.373294489257731,0.0539054560974222,0.281275475908786,0.495417438224793,1.53678773762836,0.194679499730023,1.19889768218249,1.96990667812917,0.00608249547170222,0.165587765897432,-0.318469525687264,0.330634516630668,"none",0.0535026388781704,0.00530844745992376,0.0440472476613409,0.0649877692458019,0.0226775455247988,0.151177004648435,-0.273629383586134,0.318984474635732
"WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING","POLLNS-VI-IIIa","multinational","Europe (EU)","IIIa, VI and North Sea","VPA","XSA","Extended Survivor Analysis","Pollachius virens","Pollock",NA,2e+05,"finfish","Actinopterygii","Gadiformes","Gadidae","Pollachius","species",118.832811573653,0.135178766096073,18.3620075863718,24.4662158818317,5.27970830602333,0.213934974123137,62.062253574998,8.77507160123609,"demersal",200.5,"oceanodromous",37,364,NA,NA,3.61,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"North Sea",27,2.976895859,57.29147359,57.29147359,1120313.403,44,1967,2010,10.2714867058379,10.2076393033067,0.0232316696331816,1020000,510750,-6562.72022551097,-0.00643403943677546,152211.363636364,0,NA,44,1.45968181818182,10.2081373128181,0.00595176395286003,0.279021898944487,0.0631489446712163,0.179055908073713,0.434798387431802,2.63359898552979,1.32160120831994,0.984893044154987,7.04223027845048,-0.357196894187577,0.114611771154409,-0.581835965650219,-0.132557822724935,"negative",0.0612069192539442,0.00654971961077273,0.0496263376479558,0.0754898939175126,0.157680648784682,0.160788420377621,-0.157464655155456,0.472825952724821
